name,link,id,tags
Déjà vu,https://www.spoj.com/problems/DEJAVU,DEJAVU,['hangzhou-2008']
Experiment on a … Cable,https://www.spoj.com/problems/CABLEXPR,CABLEXPR,['hangzhou-2008']
Fire-Control System,https://www.spoj.com/problems/FCSYS,FCSYS,['hangzhou-2008']
Get-Together at Stockholm,https://www.spoj.com/problems/STCKHOLM,STCKHOLM,['hangzhou-2008']
History of Languages,https://www.spoj.com/problems/HISTORY,HISTORY,['hangzhou-2008']
Junk-Mail Filter,https://www.spoj.com/problems/JMFILTER,JMFILTER,['hangzhou-2008']
Alice’s Cube,https://www.spoj.com/problems/ALICECUB,ALICECUB,"['graph-theory', 'number-theory', 'shortest-path', 'sorting', 'dynamic-programming', 'bfs', 'shanghai-2009']"
Brute-force Algorithm EXTREME,https://www.spoj.com/problems/BFALG,BFALG,['shanghai-2009']
Compressed String,https://www.spoj.com/problems/COMPRESS,COMPRESS,['shanghai-2009']
Cryptography Reloaded (Act II),https://www.spoj.com/problems/CRYPTO7,CRYPTO7,['shanghai-2009']
Exciting Time,https://www.spoj.com/problems/TETRIS2D,TETRIS2D,['shanghai-2009']
Flowers Placement,https://www.spoj.com/problems/FLOWERS2,FLOWERS2,['shanghai-2009']
Game Simulator,https://www.spoj.com/problems/TRACTOR,TRACTOR,['shanghai-2009']
Heroes Arrangement,https://www.spoj.com/problems/HEROARR,HEROARR,['shanghai-2009']
Island Explorer,https://www.spoj.com/problems/IEXPOLRE,IEXPOLRE,['shanghai-2009']
Jinyuetuan Puzzle,https://www.spoj.com/problems/O2JAM,O2JAM,['shanghai-2009']
Factorial vs Power,https://www.spoj.com/problems/FACVSPOW,FACVSPOW,"['math', 'binary-search']"
Tower of Vientiane,https://www.spoj.com/problems/VIENTIAN,VIENTIAN,[]
Double Sorting,https://www.spoj.com/problems/PAIRSORT,PAIRSORT,[]
Monotonous numbers,https://www.spoj.com/problems/MONONUM,MONONUM,['dynamic-programming']
Differential Diagnosis,https://www.spoj.com/problems/DIFFDIAG,DIFFDIAG,[]
Area of a Garden,https://www.spoj.com/problems/GARDENAR,GARDENAR,[]
Recurrence,https://www.spoj.com/problems/REC,REC,"['math', 'big-numbers']"
Adjacent Bit Counts,https://www.spoj.com/problems/GNYR09F,GNYR09F,['dynamic-programming']
Air Combat,https://www.spoj.com/problems/COMBAT,COMBAT,"['tree', 'binary-search']"
Interval Challenge,https://www.spoj.com/problems/INTERVA2,INTERVA2,['bitmasks']
Mexican Standoff,https://www.spoj.com/problems/MEXICAN,MEXICAN,[]
Query Problem,https://www.spoj.com/problems/QUERYSTR,QUERYSTR,[]
Tetravex Puzzle,https://www.spoj.com/problems/TETRAVEX,TETRAVEX,"['brute-force', 'ad-hoc-1']"
Four Mines,https://www.spoj.com/problems/MINES4,MINES4,[]
Fishing Net,https://www.spoj.com/problems/FISHNET,FISHNET,[]
Seinfeld,https://www.spoj.com/problems/ANARC09A,ANARC09A,['dynamic-programming']
"Tiles of Tetris, Not!",https://www.spoj.com/problems/ANARC09B,ANARC09B,['ad-hoc-1']
Not So Flat After All,https://www.spoj.com/problems/ANARC09C,ANARC09C,['number-theory']
Hop Do not Walk,https://www.spoj.com/problems/ANARC09D,ANARC09D,[]
Air Strike,https://www.spoj.com/problems/ANARC09F,ANARC09F,['geometry']
Bird or not bird,https://www.spoj.com/problems/BIRD,BIRD,[]
Deliver pizza,https://www.spoj.com/problems/DP,DP,['dynamic-programming']
Electronic queue,https://www.spoj.com/problems/EQ,EQ,[]
Houses,https://www.spoj.com/problems/HOUSES2,HOUSES2,[]
Heavy Sequences,https://www.spoj.com/problems/HSEQ,HSEQ,[]
Buy Your House,https://www.spoj.com/problems/PHU09H,PHU09H,[]
Highway Patrol,https://www.spoj.com/problems/PHU09K,PHU09K,[]
Math with Bases (Easy),https://www.spoj.com/problems/BSMATH1,BSMATH1,[]
Kutevi Hard,https://www.spoj.com/problems/KUTH,KUTH,[]
Sequoiadendron,https://www.spoj.com/problems/SEQUOIA,SEQUOIA,[]
Counting pairs,https://www.spoj.com/problems/CPAIR,CPAIR,[]
Math with Bases,https://www.spoj.com/problems/BSMATH2,BSMATH2,[]
Knight Moves,https://www.spoj.com/problems/KMOVES,KMOVES,[]
LL and ErBao,https://www.spoj.com/problems/ISUN1,ISUN1,[]
Mobile Service Hard,https://www.spoj.com/problems/SERVICEH,SERVICEH,[]
Fractions on Tree,https://www.spoj.com/problems/NG0FRCTN,NG0FRCTN,['ad-hoc-1']
Divide Polygon,https://www.spoj.com/problems/DTPOLY,DTPOLY,[]
Snow White and the N dwarfs,https://www.spoj.com/problems/PATULJCI,PATULJCI,['binary-search']
Fractions on Tree ( reloaded !),https://www.spoj.com/problems/NG1FRCTN,NG1FRCTN,[]
The last digit re-visited,https://www.spoj.com/problems/LASTDIG2,LASTDIG2,"['big-numbers', 'ad-hoc-1']"
Primes of Lambda,https://www.spoj.com/problems/LPRIME,LPRIME,['matrix']
123 Sequence,https://www.spoj.com/problems/KSEQ,KSEQ,['math']
Paradox,https://www.spoj.com/problems/PARADOX,PARADOX,"['graph-theory', 'number-theory', 'ad-hoc-1']"
Alternating Permutations,https://www.spoj.com/problems/ALTPERM,ALTPERM,[]
Permutation Jumping,https://www.spoj.com/problems/PERMJUMP,PERMJUMP,[]
AND Rounds,https://www.spoj.com/problems/ANDROUND,ANDROUND,['tree']
XOR Rounds,https://www.spoj.com/problems/XORROUND,XORROUND,[]
Troops of Sand Monsters,https://www.spoj.com/problems/TROOPS,TROOPS,['recursion']
Tri,https://www.spoj.com/problems/CEOI09TR,CEOI09TR,[]
Square-free Integers Factorization,https://www.spoj.com/problems/SQFFACT,SQFFACT,[]
Factorial length,https://www.spoj.com/problems/LENGFACT,LENGFACT,[]
Finding Maximum,https://www.spoj.com/problems/FINDMAX,FINDMAX,[]
Finding Primes,https://www.spoj.com/problems/FINDPRM,FINDPRM,"['number-theory', 'dynamic-programming', 'binary-search', 'ad-hoc-1']"
LCM Sum,https://www.spoj.com/problems/LCMSUM,LCMSUM,['number-theory']
Maximum Sum Sequences,https://www.spoj.com/problems/MAXSUMSQ,MAXSUMSQ,['ad-hoc-1']
Selecting Teams,https://www.spoj.com/problems/SELTEAM,SELTEAM,[]
Travelling Knight,https://www.spoj.com/problems/TRKNIGHT,TRKNIGHT,[]
Traversing Grid,https://www.spoj.com/problems/TRGRID,TRGRID,['ad-hoc-1']
Weird Function,https://www.spoj.com/problems/WEIRDFN,WEIRDFN,[]
Frequent Prime Ranges,https://www.spoj.com/problems/FRQPRIME,FRQPRIME,"['math', 'number-theory', 'binary-search']"
Yet Another Permutations Problem,https://www.spoj.com/problems/YAPP,YAPP,['ad-hoc-1']
Matrix Game,https://www.spoj.com/problems/MATGAME,MATGAME,[]
Dinner,https://www.spoj.com/problems/DINGRP,DINGRP,[]
Mountain Walking,https://www.spoj.com/problems/QCJ1,QCJ1,[]
Another Box Problem,https://www.spoj.com/problems/QCJ2,QCJ2,['dynamic-programming']
The Game,https://www.spoj.com/problems/QCJ3,QCJ3,[]
Minimum Diameter Circle,https://www.spoj.com/problems/QCJ4,QCJ4,[]
PBCGAME,https://www.spoj.com/problems/PBCGAME,PBCGAME,[]
Another GCD problem,https://www.spoj.com/problems/GCDSQF,GCDSQF,[]
Chocolate,https://www.spoj.com/problems/SOCOLA,SOCOLA,[]
Building Bridges,https://www.spoj.com/problems/BRIDGE,BRIDGE,"['tree', 'binary-search']"
Standing Sequence,https://www.spoj.com/problems/SSEQ,SSEQ,"['tree', 'binary-search']"
Homecoming,https://www.spoj.com/problems/HOMEC,HOMEC,[]
Majority,https://www.spoj.com/problems/MAJOR,MAJOR,[]
OAE,https://www.spoj.com/problems/OAE,OAE,[]
Jane and Tarzan,https://www.spoj.com/problems/JANE,JANE,['bfs']
Edit distance,https://www.spoj.com/problems/EDIST,EDIST,['dynamic-programming']
Increasing Powers of K,https://www.spoj.com/problems/INCPOWK,INCPOWK,"['number-theory', 'ad-hoc-1']"
Matches,https://www.spoj.com/problems/FERT21_0,FERT21_0,"['big-numbers', 'ad-hoc-1']"
Inversion Count,https://www.spoj.com/problems/INVCNT,INVCNT,"['graph-theory', 'number-theory', 'shortest-path', 'sorting', 'bitmasks']"
Rank of a Fraction,https://www.spoj.com/problems/FNRANK,FNRANK,['number-theory']
Another Game With Numbers,https://www.spoj.com/problems/NGM2,NGM2,['number-theory']
Sum of products,https://www.spoj.com/problems/SUMMUL,SUMMUL,[]
Treeramids,https://www.spoj.com/problems/PYRA,PYRA,"['graph-theory', 'number-theory', 'ad-hoc-1']"
Bomberman,https://www.spoj.com/problems/BOMBER,BOMBER,[]
Robbery 2,https://www.spoj.com/problems/ROBBERY2,ROBBERY2,"['math', 'ad-hoc-1']"
Shmoogle Wave,https://www.spoj.com/problems/SHMOOGLE,SHMOOGLE,[]
Yodaness Level,https://www.spoj.com/problems/YODANESS,YODANESS,"['graph-theory', 'number-theory', 'shortest-path', 'sorting', 'tree', 'bitmasks']"
Experiment,https://www.spoj.com/problems/EXPER,EXPER,[]
Decipher,https://www.spoj.com/problems/ROOTCIPH,ROOTCIPH,['ad-hoc-1']
Move Marbles,https://www.spoj.com/problems/MOVMRBL,MOVMRBL,['bubble-cup-8-round-2']
The hunt for Gollum,https://www.spoj.com/problems/ARDA1,ARDA1,"['text-processing', 'kmp-algorithm']"
Many polygons,https://www.spoj.com/problems/NGON,NGON,['dynamic-programming']
ZUMA,https://www.spoj.com/problems/ZUMA,ZUMA,[]
Rock-Paper-Scissors-Lizard-Spock,https://www.spoj.com/problems/RPSSL,RPSSL,[]
Two Array Problem,https://www.spoj.com/problems/SAMTWARR,SAMTWARR,[]
PP numbers,https://www.spoj.com/problems/MB1,MB1,"['number-theory', 'ad-hoc-1']"
Finding the Kth Prime,https://www.spoj.com/problems/TDKPRIME,TDKPRIME,['sieve-of-eratosthenes']
Printing some primes,https://www.spoj.com/problems/TDPRIMES,TDPRIMES,['sieve-of-eratosthenes']
Bowling,https://www.spoj.com/problems/BOWLING1,BOWLING1,[]
Hamster Flight 2,https://www.spoj.com/problems/HAMSTER2,HAMSTER2,[]
The Very Greatest Common Divisor,https://www.spoj.com/problems/VGCD,VGCD,"['big-numbers', 'ad-hoc-1']"
Printing some primes (Hard),https://www.spoj.com/problems/PRIMES2,PRIMES2,['sieve-of-eratosthenes']
Finding the Kth Prime (Hard),https://www.spoj.com/problems/KPRIMES2,KPRIMES2,['sieve-of-eratosthenes']
Breaking Chocolates,https://www.spoj.com/problems/BCHOCO,BCHOCO,['bubble-cup-8-round-1']
Counting Diameter,https://www.spoj.com/problems/DCOUNT,DCOUNT,[]
Travelling Salesman Again !,https://www.spoj.com/problems/TSPAGAIN,TSPAGAIN,[]
Farmer Sepp,https://www.spoj.com/problems/JOCHEF,JOCHEF,['dynamic-programming']
N DIV PHI_N,https://www.spoj.com/problems/NDIVPHI,NDIVPHI,"['math', 'number-theory']"
N DIV PHI_N (Hard),https://www.spoj.com/problems/NDIVPHI2,NDIVPHI2,[]
Esferas,https://www.spoj.com/problems/PRUBALL,PRUBALL,[]
Divide and Conquer,https://www.spoj.com/problems/DIVCON,DIVCON,[]
Segment Tree,https://www.spoj.com/problems/SEGTREE,SEGTREE,['bubble-cup-7-round-1']
Islands and Hotel Chains,https://www.spoj.com/problems/HCHAINS,HCHAINS,[]
Snowball Game,https://www.spoj.com/problems/SNOWGAME,SNOWGAME,[]
Consecutive sequence,https://www.spoj.com/problems/SEQ6,SEQ6,['math']
Skiers,https://www.spoj.com/problems/SKIVER1,SKIVER1,[]
Easy Longest Common Substring,https://www.spoj.com/problems/ELCS,ELCS,[]
Load Testing ,https://www.spoj.com/problems/GCJ101C,GCJ101C,[]
Điểm trên cạnh hình chữ nhật - HRASTOVI,https://www.spoj.com/problems/MRECT1,MRECT1,[]
A - Comparison Expressions,https://www.spoj.com/problems/BOCOMP,BOCOMP,[]
Picking Up Chicks,https://www.spoj.com/problems/GCJ101BB,GCJ101BB,[]
B - Esperanto Lessons,https://www.spoj.com/problems/BOLESSON,BOLESSON,[]
C - Karaoke,https://www.spoj.com/problems/BOKO,BOKO,[]
D - Playing with Marbles,https://www.spoj.com/problems/BOMARBLE,BOMARBLE,[]
E - Publish of Perish,https://www.spoj.com/problems/BOPERISH,BOPERISH,[]
Make it Smooth,https://www.spoj.com/problems/GCJ101AB,GCJ101AB,[]
Making Chess Boards,https://www.spoj.com/problems/CT101CC,CT101CC,[]
Multiplying by Rotation ,https://www.spoj.com/problems/MBR,MBR,[]
Transform a Sequence,https://www.spoj.com/problems/BLOCK,BLOCK,[]
Two Paths,https://www.spoj.com/problems/TWOPATHS,TWOPATHS,['tree']
Paper Fold,https://www.spoj.com/problems/PFOLD,PFOLD,[]
Goldbach graphs,https://www.spoj.com/problems/GOLDG,GOLDG,[]
Coeficientes,https://www.spoj.com/problems/COEF,COEF,['polynomial']
Camels,https://www.spoj.com/problems/CT14E,CT14E,[]
Nice Quadrangles,https://www.spoj.com/problems/CHEFMAY,CHEFMAY,[]
Sequence Function,https://www.spoj.com/problems/SEQFUN,SEQFUN,[]
Happy Coins,https://www.spoj.com/problems/HC,HC,['game']
Dinostratus Numbers,https://www.spoj.com/problems/DINONUM,DINONUM,[]
Can you answer these queries VII,https://www.spoj.com/problems/GSS7,GSS7,['tree']
Absurd prices,https://www.spoj.com/problems/ABSURD,ABSURD,[]
Cheating or Not,https://www.spoj.com/problems/CHEATING,CHEATING,[]
Counter attack,https://www.spoj.com/problems/CATTACK,CATTACK,[]
Capital City,https://www.spoj.com/problems/CAPCITY,CAPCITY,['scc']
Yet Another Assignment Problem,https://www.spoj.com/problems/ASSIGN5,ASSIGN5,['bubble-cup-7-round-2']
Seller Bob,https://www.spoj.com/problems/CFJUN21,CFJUN21,[]
Flag,https://www.spoj.com/problems/CTFLAG,CTFLAG,[]
Field Plan,https://www.spoj.com/problems/FPLAN,FPLAN,[]
Hacking,https://www.spoj.com/problems/HACKING,HACKING,[]
Last Minute Construction,https://www.spoj.com/problems/LMCONSTR,LMCONSTR,[]
Lineup,https://www.spoj.com/problems/LINEUP,LINEUP,[]
Polynomial,https://www.spoj.com/problems/POLYNOM,POLYNOM,[]
Soccer Bets,https://www.spoj.com/problems/SBETS,SBETS,[]
Two Ball Game,https://www.spoj.com/problems/TBGAME,TBGAME,[]
To Score or not to score,https://www.spoj.com/problems/TOSCORE,TOSCORE,[]
Fence,https://www.spoj.com/problems/CT10R3B,CT10R3B,[]
Fish,https://www.spoj.com/problems/CT16E,CT16E,[]
Asistent,https://www.spoj.com/problems/ASISTENT,ASISTENT,[]
Wonkas Oompa-Impa Dilemma,https://www.spoj.com/problems/WONKA1,WONKA1,[]
Power Sums,https://www.spoj.com/problems/PWSUM,PWSUM,[]
Maximum Edge of Powers of Permutation,https://www.spoj.com/problems/MEPPERM,MEPPERM,[]
Substring Problem,https://www.spoj.com/problems/SUB_PROB,SUB_PROB,[]
Raining Parabolas,https://www.spoj.com/problems/RPAR,RPAR,[]
Catch Sheep,https://www.spoj.com/problems/XYYHHTT,XYYHHTT,[]
Tree game ,https://www.spoj.com/problems/CT23E,CT23E,[]
PIN,https://www.spoj.com/problems/CTOI10D2,CTOI10D2,[]
A HUGE TOWER,https://www.spoj.com/problems/CTOI10D3,CTOI10D3,[]
MP3 Player,https://www.spoj.com/problems/CTOI10D1,CTOI10D1,[]
IOI2009 Mecho,https://www.spoj.com/problems/CTOI09_1,CTOI09_1,"['binary-search', 'bfs']"
Partial Palindrome,https://www.spoj.com/problems/PARTPAL,PARTPAL,[]
Odd Independent Sets,https://www.spoj.com/problems/INDEPCNT,INDEPCNT,[]
Check 1324,https://www.spoj.com/problems/PERMPATT,PERMPATT,[]
The Least Number,https://www.spoj.com/problems/RNDORDER,RNDORDER,[]
Rearranging Digits,https://www.spoj.com/problems/ARRANGE2,ARRANGE2,[]
Summing Slopes,https://www.spoj.com/problems/SUMSLOPE,SUMSLOPE,[]
Beer Machines,https://www.spoj.com/problems/STJEPAN,STJEPAN,[]
Avoiding SOS Grids,https://www.spoj.com/problems/AVOIDSOS,AVOIDSOS,['bubble-cup-6-round-2']
Visible Lattice Points,https://www.spoj.com/problems/VLATTICE,VLATTICE,[]
Buildings,https://www.spoj.com/problems/BUILDING,BUILDING,[]
Police Business,https://www.spoj.com/problems/ACAB,ACAB,[]
Party,https://www.spoj.com/problems/CFPARTY,CFPARTY,[]
Zig-Zag rabbit,https://www.spoj.com/problems/ZIGZAG,ZIGZAG,['ad-hoc-1']
Cow Patterns,https://www.spoj.com/problems/CPATTERN,CPATTERN,[]
Cookies,https://www.spoj.com/problems/KOLACI,KOLACI,[]
Roads in Berland,https://www.spoj.com/problems/CT25C,CT25C,[]
Crashing Robots,https://www.spoj.com/problems/CROBOTS,CROBOTS,[]
The Embarrassed Cryptographer,https://www.spoj.com/problems/CRYPTON,CRYPTON,[]
Necklace Decomposition,https://www.spoj.com/problems/NECKDEC,NECKDEC,[]
Advanced Edit Distance,https://www.spoj.com/problems/ADVEDIST,ADVEDIST,[]
Back To The Polygon,https://www.spoj.com/problems/BACKTPOL,BACKTPOL,[]
Charly And Nito,https://www.spoj.com/problems/CANDN,CANDN,[]
Doing The Word Wrap,https://www.spoj.com/problems/DTWW,DTWW,[]
Edit Distance,https://www.spoj.com/problems/EDDIST,EDDIST,[]
Feanor The Elf,https://www.spoj.com/problems/FTHEELF,FTHEELF,[]
G Key,https://www.spoj.com/problems/GK,GK,[]
Heptadecimal Numbers,https://www.spoj.com/problems/HEPNUM,HEPNUM,[]
Indicator of progression,https://www.spoj.com/problems/INDIPROG,INDIPROG,[]
Headshot,https://www.spoj.com/problems/HEADSHOT,HEADSHOT,[]
Garden 2005,https://www.spoj.com/problems/IOIGARD,IOIGARD,[]
Palindrome 2000,https://www.spoj.com/problems/IOIPALIN,IOIPALIN,"['lcs', 'dynamic-programming']"
Boundary 2003,https://www.spoj.com/problems/IOIBOUND,IOIBOUND,[]
Test,https://www.spoj.com/problems/CF25E,CF25E,[]
Termites strike back,https://www.spoj.com/problems/TERMITES,TERMITES,[]
Pizza,https://www.spoj.com/problems/EGYPIZZA,EGYPIZZA,[]
Axis of Symmetry,https://www.spoj.com/problems/AXIS,AXIS,[]
Bye Bye Cakes,https://www.spoj.com/problems/BYECAKES,BYECAKES,[]
Counting Pascal,https://www.spoj.com/problems/COUNTPAS,COUNTPAS,[]
Dinosaur Menace,https://www.spoj.com/problems/DINOSM,DINOSM,['bubble-cup-6-round-1']
Escape from Jail,https://www.spoj.com/problems/ESJAIL,ESJAIL,[]
Falta Envido,https://www.spoj.com/problems/FALTAENV,FALTAENV,[]
Guess the Number,https://www.spoj.com/problems/GUESSTHE,GUESSTHE,[]
Hexagonal Board,https://www.spoj.com/problems/HEXBOARD,HEXBOARD,[]
Integral Maximization,https://www.spoj.com/problems/INTEGMAX,INTEGMAX,[]
The Pharaoh Curse,https://www.spoj.com/problems/CURSE,CURSE,[]
Strange Calendar,https://www.spoj.com/problems/CAL,CAL,[]
Black or White,https://www.spoj.com/problems/BORW,BORW,['dynamic-programming']
Closest Triplet,https://www.spoj.com/problems/CLOSEST,CLOSEST,[]
Draw Mountains,https://www.spoj.com/problems/DRAWM,DRAWM,[]
Elastic Bands,https://www.spoj.com/problems/ELASTIC,ELASTIC,[]
Find String Roots,https://www.spoj.com/problems/FINDSR,FINDSR,[]
The Clocks,https://www.spoj.com/problems/CLOCKS,CLOCKS,[]
Training for final,https://www.spoj.com/problems/TRIKA,TRIKA,['dynamic-programming']
Garbage Collection,https://www.spoj.com/problems/GARBAGE,GARBAGE,[]
Homework,https://www.spoj.com/problems/HOMEW,HOMEW,[]
Inversion Sort,https://www.spoj.com/problems/INVESORT,INVESORT,[]
Cells,https://www.spoj.com/problems/IPCELLS,IPCELLS,[]
Playground,https://www.spoj.com/problems/PLYGRND,PLYGRND,[]
Chess part1,https://www.spoj.com/problems/ROOKS,ROOKS,[]
Perfume,https://www.spoj.com/problems/PERFUME,PERFUME,[]
Blocks for kids,https://www.spoj.com/problems/PBOARD,PBOARD,[]
Lexicographical Substring Search,https://www.spoj.com/problems/SUBLEX,SUBLEX,['suffix-array-8']
Light Switching,https://www.spoj.com/problems/LITE,LITE,['tree']
Number Game,https://www.spoj.com/problems/NUMGAME,NUMGAME,[]
Digital LED Number,https://www.spoj.com/problems/DIGNUM,DIGNUM,[]
Collect Diamonds,https://www.spoj.com/problems/COLDIAM,COLDIAM,[]
Trees Again,https://www.spoj.com/problems/CNTTREE,CNTTREE,['tree']
Placing Coins on a Grid,https://www.spoj.com/problems/GRIDCOIN,GRIDCOIN,[]
Multiples of 3,https://www.spoj.com/problems/MULTQ3,MULTQ3,['tree']
Lucky Controller,https://www.spoj.com/problems/LCKYCONT,LCKYCONT,[]
Prime Pattern,https://www.spoj.com/problems/CHEFJUN,CHEFJUN,[]
Happy Days,https://www.spoj.com/problems/CHEFJUL,CHEFJUL,[]
Shuffle Music,https://www.spoj.com/problems/SHUFFLEN,SHUFFLEN,[]
Spheres,https://www.spoj.com/problems/KULE,KULE,[]
Mastermind,https://www.spoj.com/problems/MSTRMND,MSTRMND,[]
Shuffling,https://www.spoj.com/problems/SHUFFLE1,SHUFFLE1,[]
Iterated Bitcount Function,https://www.spoj.com/problems/ITERBIT,ITERBIT,[]
Tree Sum,https://www.spoj.com/problems/TREESUM,TREESUM,[]
Manhattan Companies,https://www.spoj.com/problems/MCOMP,MCOMP,[]
Factorial challenge,https://www.spoj.com/problems/FUNFACT,FUNFACT,[]
Activities,https://www.spoj.com/problems/ACTIV,ACTIV,"['dynamic-programming', 'binary-search']"
Airplane Parking,https://www.spoj.com/problems/PKA,PKA,[]
Rating Hazard,https://www.spoj.com/problems/PKD,PKD,[]
Repair Depots,https://www.spoj.com/problems/PC8H,PC8H,[]
Messy Administration,https://www.spoj.com/problems/MESS,MESS,[]
Just on Time,https://www.spoj.com/problems/ONTIME,ONTIME,[]
Delicious Pancakes,https://www.spoj.com/problems/PANCAKES,PANCAKES,[]
Beehive Numbers,https://www.spoj.com/problems/BEENUMS,BEENUMS,[]
Camelot,https://www.spoj.com/problems/CAMELOT,CAMELOT,[]
Drawing Quadrilaterals,https://www.spoj.com/problems/DRAWQUAD,DRAWQUAD,[]
Escape from Jail Again,https://www.spoj.com/problems/ESCJAILA,ESCJAILA,[]
File Recover Testing,https://www.spoj.com/problems/FILRTEST,FILRTEST,[]
Girls and Boys,https://www.spoj.com/problems/GIRLSNBS,GIRLSNBS,[]
Hackers,https://www.spoj.com/problems/HACKERS,HACKERS,[]
